,publishedat,channeltitle,duration,viewcount,likecount,commentcount,juego
733,2021-03-09,WhosImmortal,552,130308,4958.0,672.0,Call of Duty: Warzone
734,2021-03-11,WhosImmortal,526,128687,5078.0,652.0,Call of Duty: Warzone
735,2021-03-30,AlphaSniper97,507,127972,8910.0,175.0,Call of Duty: Warzone
736,2021-03-07,No Commentary Gaming,1630,123375,1744.0,112.0,Call of Duty: Warzone
737,2021-03-12,Inkslasher,616,112654,5265.0,541.0,Call of Duty: Warzone
738,2021-03-28,YourSixGaming,222,112992,851.0,111.0,Call of Duty: Warzone
739,2021-03-16,WhosImmortal,500,109995,4185.0,1044.0,Call of Duty: Warzone
740,2021-03-09,GTX 1050 Ti,897,101348,2562.0,148.0,Call of Duty: Warzone
741,2021-03-18,WhosImmortal,529,95847,4360.0,743.0,Call of Duty: Warzone
742,2021-03-03,WhosImmortal,572,86496,3851.0,509.0,Call of Duty: Warzone
743,2021-03-31,WhosImmortal,791,81962,3717.0,487.0,Call of Duty: Warzone
744,2021-03-24,wolfgang,294,80579,741.0,418.0,Call of Duty: Warzone
745,2021-03-17,Inkslasher,661,78994,4748.0,905.0,Call of Duty: Warzone
746,2021-03-13,AlphaSniper97,577,78215,7267.0,145.0,Call of Duty: Warzone
747,2021-03-05,The Phawx,606,78692,1247.0,348.0,Call of Duty: Warzone
748,2021-03-22,AlphaSniper97,548,76926,7152.0,104.0,Call of Duty: Warzone
749,2021-03-12,Norecito,597,76242,3062.0,203.0,Call of Duty: Warzone
750,2021-03-31,HOUND GAMING,136,75405,963.0,265.0,Call of Duty: Warzone
751,2021-03-20,AlphaSniper97,601,73377,6768.0,79.0,Call of Duty: Warzone
752,2021-03-02,Tacticalgramma,581,74215,1890.0,158.0,Call of Duty: Warzone
753,2021-04-01,VIVIENDO CON MAX,343,73211,5003.0,728.0,Call of Duty: Warzone
754,2021-03-04,wolfgang,482,68675,605.0,344.0,Call of Duty: Warzone
755,2021-03-06,TheGamingRevolution,1087,66287,1620.0,172.0,Call of Duty: Warzone
756,2021-03-12,Luis Santiago,11,65689,1520.0,75.0,Call of Duty: Warzone
757,2021-03-06,ETERCRY,465,59816,1527.0,136.0,Call of Duty: Warzone
758,2021-03-07,Gamers Guide: Warzone,357,57870,1056.0,59.0,Call of Duty: Warzone
759,2021-03-18,GTX 1050 Ti,637,56379,1533.0,100.0,Call of Duty: Warzone
760,2021-03-26,NoAnnoyingCommentary,816,56191,1498.0,59.0,Call of Duty: Warzone
761,2021-03-27,Fixz,67,53644,466.0,40.0,Call of Duty: Warzone
762,2021-03-06,Viper87 Benchmarks,330,52776,638.0,123.0,Call of Duty: Warzone
763,2021-03-18,Big Holla,1480,51413,1615.0,25.0,Call of Duty: Warzone
764,2021-03-18,Trucos Tecno,306,50175,576.0,37.0,Call of Duty: Warzone
765,2021-03-29,ChoChe 7w7,863,47288,1247.0,257.0,Call of Duty: Warzone
766,2021-03-17,MiSKY,541,45729,447.0,84.0,Call of Duty: Warzone
767,2021-03-09,Espresso,653,41104,1531.0,353.0,Call of Duty: Warzone
768,2021-03-13,WhosImmortal,524,39429,1884.0,379.0,Call of Duty: Warzone
769,2021-03-01,borraskka,759,39191,2330.0,176.0,Call of Duty: Warzone
770,2021-03-05,Trucos Tecno,131,35134,349.0,104.0,Call of Duty: Warzone
771,2021-03-22,Warzone STARS,36158,34578,235.0,11.0,Call of Duty: Warzone
772,2021-03-14,EDWARD Gaming,406,28060,349.0,251.0,Call of Duty: Warzone
773,2021-03-19,TechEpiphany,423,27956,175.0,59.0,Call of Duty: Warzone
774,2021-03-24,Ivonne e Ivette,823,26476,1634.0,164.0,Call of Duty: Warzone
775,2021-03-24,Crestongames,880,25776,633.0,130.0,Call of Duty: Warzone
776,2021-03-04,QualityTechSG,258,25152,215.0,50.0,Call of Duty: Warzone
777,2021-03-12,54 FPS,849,24349,267.0,103.0,Call of Duty: Warzone
778,2021-03-13,Best Products For You,372,22113,134.0,55.0,Call of Duty: Warzone
779,2021-04-29,BEQA,240,4865339,81676.0,7517.0,Call of Duty: Warzone
780,2021-04-02,NoAnnoyingCommentary,1531,2237418,23885.0,432.0,Call of Duty: Warzone
781,2021-04-22,IGN,135,754790,24964.0,2509.0,Call of Duty: Warzone
782,2021-04-14,jackfrags,585,709763,24164.0,1423.0,Call of Duty: Warzone
783,2021-04-24,AtomiK.O.,1046,691242,27052.0,853.0,Call of Duty: Warzone
784,2021-04-22,NoahJ456,14687,609697,29049.0,106.0,Call of Duty: Warzone
785,2021-04-08,Soki,960,489507,16039.0,447.0,Call of Duty: Warzone
786,2021-04-26,jackfrags,683,489044,21633.0,900.0,Call of Duty: Warzone
787,2021-04-24,Tomographic,617,482021,41121.0,938.0,Call of Duty: Warzone
788,2021-04-05,Soki,940,480120,16365.0,430.0,Call of Duty: Warzone
789,2021-04-21,Inkslasher,514,476590,12565.0,1207.0,Call of Duty: Warzone
790,2021-04-29,Soki,867,435586,13694.0,306.0,Call of Duty: Warzone
791,2021-04-13,Soki,748,428811,23082.0,629.0,Call of Duty: Warzone
792,2021-04-19,Soki,718,418134,14689.0,333.0,Call of Duty: Warzone
793,2021-04-28,ForceVO,68,397900,15728.0,2293.0,Call of Duty: Warzone
794,2021-04-30,Soki,779,369123,15714.0,549.0,Call of Duty: Warzone
795,2021-04-19,Soki,852,331669,15898.0,444.0,Call of Duty: Warzone
796,2021-04-16,Soki,923,329779,16458.0,423.0,Call of Duty: Warzone
797,2021-04-22,Soki,667,319858,19497.0,519.0,Call of Duty: Warzone
798,2021-04-02,Soki,683,311935,14735.0,554.0,Call of Duty: Warzone
799,2021-04-21,Soki,708,310195,18870.0,696.0,Call of Duty: Warzone
800,2021-04-02,WhosImmortal,630,274158,7721.0,746.0,Call of Duty: Warzone
801,2021-04-06,Soki,1066,272738,13972.0,451.0,Call of Duty: Warzone
802,2021-04-21,Soki,1509,266535,11621.0,520.0,Call of Duty: Warzone
803,2021-04-05,Soki,756,264195,13866.0,363.0,Call of Duty: Warzone
804,2021-04-23,Soki,591,262178,12227.0,316.0,Call of Duty: Warzone
805,2021-04-23,Soki,738,243483,13972.0,534.0,Call of Duty: Warzone
806,2021-04-14,Soki,695,237477,14557.0,493.0,Call of Duty: Warzone
807,2021-04-02,Soki,734,237054,11350.0,212.0,Call of Duty: Warzone
808,2021-04-28,Inkslasher,961,235992,6171.0,377.0,Call of Duty: Warzone
809,2021-04-15,Soki,892,235300,12400.0,392.0,Call of Duty: Warzone
810,2021-04-14,MoogeyTV,589,233776,3784.0,1285.0,Call of Duty: Warzone
811,2021-04-22,TheGamingRevolution,254,217920,3810.0,380.0,Call of Duty: Warzone
812,2021-04-07,WhosImmortal,515,217223,3877.0,414.0,Call of Duty: Warzone
813,2021-04-29,Soki,928,198368,12483.0,434.0,Call of Duty: Warzone
814,2021-04-27,Soki,968,195619,10510.0,424.0,Call of Duty: Warzone
815,2021-04-22,NVIDIA GeForce,49,195031,2577.0,850.0,Call of Duty: Warzone
816,2021-04-22,WhosImmortal,608,192248,5460.0,713.0,Call of Duty: Warzone
817,2021-04-22,Inkslasher,1106,189659,7127.0,697.0,Call of Duty: Warzone
818,2021-04-16,Inkslasher,537,186978,8102.0,655.0,Call of Duty: Warzone
819,2021-04-10,AlphaSniper97,622,184260,11742.0,132.0,Call of Duty: Warzone
820,2021-04-12,Soki,803,170988,8378.0,210.0,Call of Duty: Warzone
821,2021-04-11,ETERCRY,758,170565,3324.0,255.0,Call of Duty: Warzone
822,2021-04-21,AlphaSniper97,607,163155,12689.0,397.0,Call of Duty: Warzone
823,2021-04-19,WhosImmortal,615,160641,6312.0,1030.0,Call of Duty: Warzone
824,2021-04-20,AlphaSniper97,504,158833,11534.0,279.0,Call of Duty: Warzone
825,2021-04-22,IGN,418,155435,1996.0,212.0,Call of Duty: Warzone
826,2021-04-12,Inkslasher,608,154386,5247.0,671.0,Call of Duty: Warzone
827,2021-04-18,WhosImmortal,533,136432,4654.0,687.0,Call of Duty: Warzone
828,2021-04-15,Inkslasher,500,134555,5630.0,509.0,Call of Duty: Warzone
829,2021-04-22,Inkslasher,659,132475,6587.0,1041.0,Call of Duty: Warzone
830,2021-04-10,DefendTheHouse,718,122811,5767.0,266.0,Call of Duty: Warzone
831,2021-04-29,AlphaSniper97,526,121586,9009.0,113.0,Call of Duty: Warzone
832,2021-04-01,WhosImmortal,538,118059,4536.0,790.0,Call of Duty: Warzone
833,2021-04-28,Luis Santiago,108,115524,1803.0,315.0,Call of Duty: Warzone
834,2021-04-22,Inkslasher,671,112430,5302.0,554.0,Call of Duty: Warzone
835,2021-04-06,Inkslasher,544,110924,5529.0,671.0,Call of Duty: Warzone
836,2021-04-10,ZLANER,1025,108530,5960.0,371.0,Call of Duty: Warzone
837,2021-04-30,Inkslasher,545,105766,5469.0,517.0,Call of Duty: Warzone
838,2021-04-08,WhosImmortal,556,95531,4515.0,644.0,Call of Duty: Warzone
839,2021-04-17,WhosImmortal,572,94105,4067.0,742.0,Call of Duty: Warzone
840,2021-04-11,WhosImmortal,621,92955,3134.0,683.0,Call of Duty: Warzone
841,2021-04-08,TechMedia,819,90682,1078.0,153.0,Call of Duty: Warzone
842,2021-04-03,WhosImmortal,501,86955,3750.0,748.0,Call of Duty: Warzone
843,2021-04-10,WhosImmortal,606,85353,3638.0,686.0,Call of Duty: Warzone
844,2021-04-12,WhosImmortal,574,83090,3043.0,708.0,Call of Duty: Warzone
845,2021-04-25,WhosImmortal,522,82797,3875.0,804.0,Call of Duty: Warzone
846,2021-04-16,WhosImmortal,529,81101,3448.0,549.0,Call of Duty: Warzone
847,2021-04-23,NoAnnoyingCommentary,1543,80360,1869.0,92.0,Call of Duty: Warzone
848,2021-04-22,WhosImmortal,725,77392,4505.0,533.0,Call of Duty: Warzone
849,2021-04-22,Gamers Guide: Warzone,1501,77026,822.0,517.0,Call of Duty: Warzone
850,2021-04-22,TheGamingRevolution,135,71032,2480.0,451.0,Call of Duty: Warzone
851,2021-04-22,IGN,763,69611,1055.0,100.0,Call of Duty: Warzone
852,2021-05-31,No Commentary Gaming,1227,1096755,14337.0,257.0,Call of Duty: Warzone
853,2021-05-18,Call of Duty,61,904612,38587.0,3167.0,Call of Duty: Warzone
854,2021-05-05,Soki,1270,697347,20058.0,553.0,Call of Duty: Warzone
855,2021-05-21,WhosImmortal,1185,430764,9983.0,699.0,Call of Duty: Warzone
856,2021-05-04,Soki,950,428882,14465.0,302.0,Call of Duty: Warzone
857,2021-05-20,Soki,1195,389889,22395.0,864.0,Call of Duty: Warzone
858,2021-05-26,Soki,1121,366425,17274.0,500.0,Call of Duty: Warzone
859,2021-05-22,SHIMOROSHOW,1931,308482,22183.0,854.0,Call of Duty: Warzone
860,2021-05-13,Soki,616,296628,19941.0,991.0,Call of Duty: Warzone
861,2021-05-21,Soki,922,292602,17701.0,721.0,Call of Duty: Warzone
862,2021-05-07,Soki,841,287720,12057.0,386.0,Call of Duty: Warzone
863,2021-05-08,Soki,1014,287933,11253.0,243.0,Call of Duty: Warzone
864,2021-05-11,WhosImmortal,560,286464,8861.0,592.0,Call of Duty: Warzone
865,2021-05-06,Soki,715,278341,12142.0,313.0,Call of Duty: Warzone
866,2021-05-19,Soki,976,277192,12993.0,555.0,Call of Duty: Warzone
867,2021-05-11,AlphaSniper97,542,267536,17414.0,568.0,Call of Duty: Warzone
868,2021-05-19,Call of Duty,93,266737,10515.0,952.0,Call of Duty: Warzone
869,2021-05-14,Soki,839,255561,12504.0,321.0,Call of Duty: Warzone
870,2021-05-30,WhosImmortal,859,252775,5189.0,410.0,Call of Duty: Warzone
871,2021-05-05,Soki,982,248696,12975.0,360.0,Call of Duty: Warzone
872,2021-05-30,Soki,938,242812,11210.0,424.0,Call of Duty: Warzone
873,2021-05-19,WhosImmortal,778,238046,7055.0,715.0,Call of Duty: Warzone
874,2021-05-31,Soki,1069,228030,9126.0,249.0,Call of Duty: Warzone
875,2021-05-10,Soki,873,219708,12125.0,325.0,Call of Duty: Warzone
876,2021-05-02,WhosImmortal,661,216940,5925.0,657.0,Call of Duty: Warzone
877,2021-05-20,ForceVO,831,214940,5441.0,873.0,Call of Duty: Warzone
878,2021-05-12,AlphaSniper97,618,207887,15700.0,615.0,Call of Duty: Warzone
879,2021-05-30,Soki,813,199189,15456.0,286.0,Call of Duty: Warzone
880,2021-05-24,Soki,1044,199130,12175.0,510.0,Call of Duty: Warzone
881,2021-05-21,Soki,723,198406,10246.0,232.0,Call of Duty: Warzone
882,2021-05-18,Soki,816,182427,10339.0,241.0,Call of Duty: Warzone
883,2021-05-20,Wetzel,314,180248,2832.0,179.0,Call of Duty: Warzone
884,2021-05-02,GTX 1050 Ti,747,167190,4121.0,178.0,Call of Duty: Warzone
885,2021-05-10,Inkslasher,487,157152,6288.0,976.0,Call of Duty: Warzone
886,2021-05-20,TheGamingRevolution,66,154721,4503.0,576.0,Call of Duty: Warzone
887,2021-05-26,ScereBro PSNU,327,151101,3964.0,871.0,Call of Duty: Warzone
888,2021-05-04,ScereBro PSNU,1201,142114,2905.0,274.0,Call of Duty: Warzone
889,2021-05-06,Soki,796,133133,7814.0,339.0,Call of Duty: Warzone
890,2021-05-22,ForceVO,318,128923,3537.0,284.0,Call of Duty: Warzone
891,2021-05-25,WhosImmortal,680,123864,3660.0,495.0,Call of Duty: Warzone
892,2021-05-02,AlphaSniper97,482,121390,8110.0,90.0,Call of Duty: Warzone
893,2021-05-20,ForceVO,1124,119695,2621.0,570.0,Call of Duty: Warzone
894,2021-05-14,WhosImmortal,955,114096,3799.0,611.0,Call of Duty: Warzone
895,2021-05-21,Inkslasher,490,100135,9359.0,600.0,Call of Duty: Warzone
896,2021-05-06,WhosImmortal,522,95445,3772.0,584.0,Call of Duty: Warzone
897,2021-05-18,Inkslasher,525,94192,4364.0,517.0,Call of Duty: Warzone
898,2021-05-05,GTX 1050 Ti,811,95019,2783.0,156.0,Call of Duty: Warzone
899,2021-05-31,WhosImmortal,960,81625,3416.0,880.0,Call of Duty: Warzone
900,2021-05-03,WhosImmortal,513,79716,3677.0,534.0,Call of Duty: Warzone
901,2021-05-07,WhosImmortal,614,76809,3396.0,679.0,Call of Duty: Warzone
902,2021-05-05,WhosImmortal,536,75917,3474.0,585.0,Call of Duty: Warzone
903,2021-05-20,AlphaSniper97,395,74447,5565.0,174.0,Call of Duty: Warzone
904,2021-05-12,WhosImmortal,548,73022,3230.0,592.0,Call of Duty: Warzone
905,2021-05-20,Keep Gaming,807,72961,486.0,90.0,Call of Duty: Warzone
906,2021-05-20,AlphaSniper97,505,71078,5664.0,86.0,Call of Duty: Warzone
907,2021-05-04,AlphaSniper97,505,68885,5785.0,102.0,Call of Duty: Warzone
908,2021-05-10,AlphaSniper97,509,68787,6014.0,107.0,Call of Duty: Warzone
909,2021-05-27,WhosImmortal,683,64960,2552.0,585.0,Call of Duty: Warzone
910,2021-05-22,Espresso,689,58710,1506.0,128.0,Call of Duty: Warzone
911,2021-05-20,ETERCRY,216,54807,1297.0,109.0,Call of Duty: Warzone
912,2021-05-08,WhosImmortal,661,54090,1623.0,329.0,Call of Duty: Warzone
913,2021-05-27,C0ldFr0nt,122,51841,559.0,349.0,Call of Duty: Warzone
914,2021-05-15,SNOWTER,965,53198,923.0,54.0,Call of Duty: Warzone
915,2021-05-26,AlphaSniper97,499,47118,3890.0,80.0,Call of Duty: Warzone
916,2021-05-01,NoAnnoyingCommentary,1341,45130,1177.0,63.0,Call of Duty: Warzone
917,2021-05-19,Mitsuownes,122,42794,1057.0,174.0,Call of Duty: Warzone
918,2021-05-27,PlayStation,758,37863,889.0,59.0,Call of Duty: Warzone
919,2021-05-05,Xhieto,1021,33648,1551.0,71.0,Call of Duty: Warzone
920,2021-05-20,Call of Duty Fanatics,516,32768,525.0,56.0,Call of Duty: Warzone
921,2021-05-12,RoloTEC,299,33092,333.0,185.0,Call of Duty: Warzone
922,2021-05-09,Espresso,720,32406,1049.0,112.0,Call of Duty: Warzone
923,2021-05-05,Bang4BuckPC Gamer,834,30067,464.0,102.0,Call of Duty: Warzone
924,2021-05-31,BereghostGames,712,29949,1839.0,304.0,Call of Duty: Warzone
925,2021-05-31,Tripulante,801,29065,799.0,61.0,Call of Duty: Warzone
926,2021-05-08,ChoChe 7w7,912,27190,847.0,181.0,Call of Duty: Warzone
927,2021-05-03,NoAnnoyingCommentary,1361,23732,813.0,60.0,Call of Duty: Warzone
928,2021-05-22,Basureitor,314,21130,486.0,110.0,Call of Duty: Warzone
929,2021-06-07,Westie,13177,896424,7158.0,152.0,Call of Duty: Warzone
930,2021-06-10,Call of Duty,61,881122,30528.0,3950.0,Call of Duty: Warzone
931,2021-06-11,Call of Duty,143,631098,25469.0,2689.0,Call of Duty: Warzone
932,2021-06-14,Soki,885,629963,38475.0,1092.0,Call of Duty: Warzone
933,2021-06-18,WhosImmortal,1120,425304,9205.0,754.0,Call of Duty: Warzone
934,2021-06-19,Soki,940,385066,18221.0,486.0,Call of Duty: Warzone
935,2021-06-19,jackfrags,760,379014,15613.0,627.0,Call of Duty: Warzone
936,2021-06-28,Soki,785,368755,24573.0,534.0,Call of Duty: Warzone
937,2021-06-29,jackfrags,561,327391,30607.0,1874.0,Call of Duty: Warzone
938,2021-06-01,Soki,1038,320225,11488.0,237.0,Call of Duty: Warzone
939,2021-06-21,Soki,982,265963,9996.0,219.0,Call of Duty: Warzone
940,2021-06-05,Soki,925,255079,11189.0,270.0,Call of Duty: Warzone
941,2021-06-16,Soki,645,253107,16376.0,553.0,Call of Duty: Warzone
942,2021-06-27,Soki,828,248564,17205.0,401.0,Call of Duty: Warzone
943,2021-06-04,WhosImmortal,639,239662,5732.0,654.0,Call of Duty: Warzone
944,2021-06-25,Soki,820,235726,11632.0,301.0,Call of Duty: Warzone
945,2021-06-29,WhosImmortal,544,222189,5512.0,1613.0,Call of Duty: Warzone
946,2021-06-20,Soki,737,220013,16594.0,368.0,Call of Duty: Warzone
947,2021-06-24,Soki,793,191025,9411.0,237.0,Call of Duty: Warzone
948,2021-06-13,WhosImmortal,586,181133,4253.0,511.0,Call of Duty: Warzone
949,2021-06-23,AlphaSniper97,787,170045,11576.0,358.0,Call of Duty: Warzone
950,2021-06-15,Soki,957,163563,9787.0,378.0,Call of Duty: Warzone
951,2021-06-12,Soki,951,160945,8554.0,249.0,Call of Duty: Warzone
952,2021-06-17,WhosImmortal,900,160589,4395.0,587.0,Call of Duty: Warzone
953,2021-06-25,Inkslasher,908,159250,3885.0,269.0,Call of Duty: Warzone
954,2021-06-26,WhosImmortal,724,145561,3848.0,553.0,Call of Duty: Warzone
955,2021-06-08,WhosImmortal,865,134514,3855.0,501.0,Call of Duty: Warzone
956,2021-06-18,VG Tech,645,128261,1201.0,918.0,Call of Duty: Warzone
957,2021-06-10,Inkslasher,488,126061,5569.0,1253.0,Call of Duty: Warzone
958,2021-06-12,WhosImmortal,1306,126052,3558.0,367.0,Call of Duty: Warzone
959,2021-06-18,GTX 1050 Ti,809,118332,3026.0,161.0,Call of Duty: Warzone
960,2021-06-17,WhosImmortal,604,110212,3364.0,487.0,Call of Duty: Warzone
961,2021-06-05,WhosImmortal,904,109578,3850.0,543.0,Call of Duty: Warzone
962,2021-06-17,WhosImmortal,919,107734,3972.0,727.0,Call of Duty: Warzone
963,2021-06-06,WhosImmortal,532,104281,4726.0,978.0,Call of Duty: Warzone
964,2021-06-10,WhosImmortal,556,103284,4014.0,695.0,Call of Duty: Warzone
965,2021-06-17,DefendTheHouse,725,102515,5002.0,332.0,Call of Duty: Warzone
966,2021-06-11,WhosImmortal,721,101662,2789.0,332.0,Call of Duty: Warzone
967,2021-06-17,Ulterior Covert,142,98330,1416.0,148.0,Call of Duty: Warzone
968,2021-06-09,WhosImmortal,633,86780,3301.0,651.0,Call of Duty: Warzone
969,2021-06-02,WhosImmortal,782,84944,3498.0,543.0,Call of Duty: Warzone
970,2021-06-01,WhosImmortal,521,80779,3773.0,599.0,Call of Duty: Warzone
971,2021-06-24,WhosImmortal,534,74508,3124.0,574.0,Call of Duty: Warzone
972,2021-06-02,ETERCRY,799,52037,1376.0,170.0,Call of Duty: Warzone
973,2021-06-15,GTX 1050 Ti,690,51363,1739.0,101.0,Call of Duty: Warzone
974,2021-06-10,ASMR Gaming News,1473,51030,1386.0,169.0,Call of Duty: Warzone
975,2021-06-19,NoAnnoyingCommentary,1088,49198,1311.0,78.0,Call of Duty: Warzone
976,2021-06-17,RedCloud,823,48283,913.0,222.0,Call of Duty: Warzone
977,2021-06-23,WhosImmortal,624,48260,1839.0,344.0,Call of Duty: Warzone
978,2021-06-10,GTX 1050 Ti,822,47374,1769.0,115.0,Call of Duty: Warzone
979,2021-06-11,DeFrancis Plays,264,45968,589.0,85.0,Call of Duty: Warzone
980,2021-06-20,WhosImmortal,539,45502,1864.0,420.0,Call of Duty: Warzone
981,2021-06-17,Famous Cloudz,320,43543,525.0,144.0,Call of Duty: Warzone
982,2021-06-14,CRIPER,873,39604,2937.0,145.0,Call of Duty: Warzone
983,2021-06-10,GamesRadar,61,35292,391.0,77.0,Call of Duty: Warzone
984,2021-06-21,Call of Duty Fanatics,728,35209,328.0,197.0,Call of Duty: Warzone
985,2021-06-12,AngelDMCx,391,34877,724.0,176.0,Call of Duty: Warzone
986,2021-06-02,NoAnnoyingCommentary,1441,34244,1035.0,65.0,Call of Duty: Warzone
987,2021-06-18,Black Sentinal,2,32595,520.0,21.0,Call of Duty: Warzone
988,2021-06-17,Tripulante,707,30683,903.0,35.0,Call of Duty: Warzone
989,2021-06-01,Gentleman,1010,29772,280.0,67.0,Call of Duty: Warzone
990,2021-06-14,MoogeyTV,961,28317,543.0,346.0,Call of Duty: Warzone
991,2021-06-17,ForceVO,1709,25111,720.0,250.0,Call of Duty: Warzone
992,2021-06-17,Mark PC,491,24197,7245.428244972578,80.0,Call of Duty: Warzone
993,2021-06-04,The Xbox Tester,684,24136,665.0,95.0,Call of Duty: Warzone
994,2021-06-11,ShawnP,785,23210,1487.0,131.0,Call of Duty: Warzone
995,2021-06-28,Xhieto,1728,22379,907.0,47.0,Call of Duty: Warzone
996,2021-06-27,Vynny Voodoo,735,22200,233.0,91.0,Call of Duty: Warzone
997,2021-06-09,Mark PC,577,21887,7245.428244972578,25.0,Call of Duty: Warzone
998,2021-06-22,hYPERs,2088,19834,185.0,49.0,Call of Duty: Warzone
999,2021-06-17,ForceVO,1672,19650,580.0,251.0,Call of Duty: Warzone
1000,2021-06-28,DurtySanchez,761,19734,132.0,116.0,Call of Duty: Warzone
1001,2021-06-15,Mark PC,514,19363,7245.428244972578,31.0,Call of Duty: Warzone
1002,2021-06-03,ForceVO,40,18802,697.0,92.0,Call of Duty: Warzone
1003,2021-07-16,Westie,14244,908439,6008.0,76.0,Call of Duty: Warzone
1004,2021-07-07,WhosImmortal,738,704910,13993.0,811.0,Call of Duty: Warzone
1005,2021-07-16,NoAnnoyingCommentary,1559,432575,7924.0,90.0,Call of Duty: Warzone
1006,2021-07-14,Soki,770,324327,14957.0,524.0,Call of Duty: Warzone
1007,2021-07-09,Digital Foundry,887,294156,8480.0,2792.0,Call of Duty: Warzone
1008,2021-07-18,Soki,861,280563,12218.0,305.0,Call of Duty: Warzone
1009,2021-07-27,Soki,981,270145,10909.0,272.0,Call of Duty: Warzone
1010,2021-07-22,Soki,694,264932,20017.0,620.0,Call of Duty: Warzone
1011,2021-07-26,Soki,632,246893,14516.0,250.0,Call of Duty: Warzone
1012,2021-07-18,Soki,698,236232,16527.0,287.0,Call of Duty: Warzone
1013,2021-07-04,Soki,884,231887,17825.0,231.0,Call of Duty: Warzone
1014,2021-07-03,Soki,1070,225066,13846.0,237.0,Call of Duty: Warzone
1015,2021-07-02,Soki,1028,217054,12580.0,367.0,Call of Duty: Warzone
1016,2021-07-17,Soki,783,216477,8293.0,182.0,Call of Duty: Warzone
1017,2021-07-30,WhosImmortal,1165,213961,5257.0,504.0,Call of Duty: Warzone
1018,2021-07-17,Soki,724,213782,13299.0,399.0,Call of Duty: Warzone
1019,2021-07-30,NoAnnoyingCommentary,4538,208143,2085.0,45.0,Call of Duty: Warzone
1020,2021-07-11,Soki,624,203732,17784.0,293.0,Call of Duty: Warzone
1021,2021-07-25,Soki,657,201547,16262.0,223.0,Call of Duty: Warzone
1022,2021-07-04,No Commentary Gaming,1276,191281,2491.0,78.0,Call of Duty: Warzone
1023,2021-07-12,Soki,759,184393,11419.0,280.0,Call of Duty: Warzone
1024,2021-07-08,Gamology,841,179922,8437.0,327.0,Call of Duty: Warzone
1025,2021-07-28,Soki,1039,161964,7754.0,232.0,Call of Duty: Warzone
1026,2021-07-17,WhosImmortal,629,161004,4544.0,401.0,Call of Duty: Warzone
1027,2021-07-04,Soki,826,154963,7248.0,225.0,Call of Duty: Warzone
1028,2021-07-15,WhosImmortal,1550,138596,3598.0,718.0,Call of Duty: Warzone
1029,2021-07-05,WhosImmortal,732,134331,3783.0,498.0,Call of Duty: Warzone
1030,2021-07-02,ETERCRY,902,109528,2616.0,244.0,Call of Duty: Warzone
1031,2021-07-02,No Commentary Gaming,1632,97962,1835.0,61.0,Call of Duty: Warzone
1032,2021-07-02,WhosImmortal,646,92458,2448.0,321.0,Call of Duty: Warzone
1033,2021-07-06,GTX 1050 Ti,947,91161,2377.0,115.0,Call of Duty: Warzone
1034,2021-07-18,WhosImmortal,518,84996,3988.0,748.0,Call of Duty: Warzone
1035,2021-07-27,WhosImmortal,880,81657,2774.0,549.0,Call of Duty: Warzone
1036,2021-07-24,TYPHOON!,543,77602,11557.0,731.0,Call of Duty: Warzone
1037,2021-07-13,WhosImmortal,665,76853,2337.0,305.0,Call of Duty: Warzone
1038,2021-07-15,Inkslasher,1063,75816,3177.0,379.0,Call of Duty: Warzone
1039,2021-07-05,Bronn,516,71089,6142.0,665.0,Call of Duty: Warzone
1040,2021-07-26,WhosImmortal,501,70936,3230.0,611.0,Call of Duty: Warzone
1041,2021-07-25,NoAnnoyingCommentary,1355,65233,1705.0,62.0,Call of Duty: Warzone
1042,2021-07-10,WhosImmortal,571,65120,1867.0,322.0,Call of Duty: Warzone
1043,2021-07-02,Inkslasher,1015,62827,2217.0,472.0,Call of Duty: Warzone
1044,2021-07-20,WhosImmortal,734,61113,2667.0,695.0,Call of Duty: Warzone
1045,2021-07-23,WhosImmortal,541,60070,2583.0,508.0,Call of Duty: Warzone
1046,2021-07-09,WhosImmortal,975,59823,1968.0,487.0,Call of Duty: Warzone
1047,2021-07-01,Jansn Benchmarks,562,58817,443.0,99.0,Call of Duty: Warzone
1048,2021-07-08,Inkslasher,487,56264,2780.0,297.0,Call of Duty: Warzone
1049,2021-07-03,WhosImmortal,556,55589,2368.0,497.0,Call of Duty: Warzone
1050,2021-07-30,Symfuhny,782,55129,1779.0,100.0,Call of Duty: Warzone
1051,2021-07-06,WhosImmortal,556,53117,2437.0,500.0,Call of Duty: Warzone
1052,2021-07-14,WhosImmortal,582,51936,2241.0,389.0,Call of Duty: Warzone
1053,2021-07-10,GTX 1050 Ti,643,40889,1505.0,85.0,Call of Duty: Warzone
1054,2021-07-21,No Commentary Gaming,1102,37990,714.0,36.0,Call of Duty: Warzone
1055,2021-07-15,Tripulante,1486,36625,842.0,37.0,Call of Duty: Warzone
1056,2021-07-14,Call of Duty Fanatics,770,34707,264.0,157.0,Call of Duty: Warzone
1057,2021-07-23,NoAnnoyingCommentary,2384,34787,1028.0,51.0,Call of Duty: Warzone
1058,2021-07-27,ASMR Gaming News,1511,32206,997.0,184.0,Call of Duty: Warzone
1059,2021-07-18,TWITCH GODS,833,31901,503.0,155.0,Call of Duty: Warzone
1060,2021-07-12,Pinoy Tech Tips,271,31735,374.0,29.0,Call of Duty: Warzone
