,publishedat,channeltitle,duration,viewcount,likecount,commentcount,juego
0,2013-10-12,IGN,604,35087341,821861.0,54953.0,Grand Theft Auto V
1,2013-10-21,REsidentVille,623,18606402,225236.0,14887.0,Grand Theft Auto V
2,2013-10-19,jacksepticeye,745,7842073,90654.0,7490.0,Grand Theft Auto V
3,2013-10-10,jacksepticeye,1239,6030969,57100.0,5695.0,Grand Theft Auto V
4,2013-10-14,jacksepticeye,1084,6030030,49164.0,4200.0,Grand Theft Auto V
5,2013-10-21,GameRevolution,373,4700010,25878.0,1203.0,Grand Theft Auto V
6,2013-10-07,GTA Series Videos,3097,4277875,57577.0,4267.0,Grand Theft Auto V
7,2013-10-03,TmarTn2,168,4120691,54671.0,3674.0,Grand Theft Auto V
8,2013-10-14,DefendTheHouse,180,4062581,26789.0,1950.0,Grand Theft Auto V
9,2013-10-21,jacksepticeye,1179,3707600,38740.0,4255.0,Grand Theft Auto V
10,2013-10-16,jacksepticeye,574,3527663,36276.0,3467.0,Grand Theft Auto V
11,2013-10-08,DashieXP,215,3234317,117458.0,4037.0,Grand Theft Auto V
12,2013-10-26,jacksepticeye,1109,3096326,31063.0,2617.0,Grand Theft Auto V
13,2013-10-07,DefendTheHouse,191,2203970,19169.0,1158.0,Grand Theft Auto V
14,2013-10-08,Unknown Player,149,2174892,12941.0,1295.0,Grand Theft Auto V
15,2013-10-27,jacksepticeye,596,2118889,16921.0,1138.0,Grand Theft Auto V
16,2013-10-01,Rooster Teeth,260,1536180,24917.0,3706.0,Grand Theft Auto V
17,2013-10-25,Insanegaz,420,848812,4447.0,289.0,Grand Theft Auto V
18,2013-10-02,Video Games Source GTA V,113,827200,10133.0,474.0,Grand Theft Auto V
19,2013-10-21,miracleofsound,264,779880,9048.0,700.0,Grand Theft Auto V
20,2013-10-10,DashieXP2,185,750852,16275.0,350.0,Grand Theft Auto V
21,2013-10-02,NamelessDreadx37x,393,739420,5447.0,698.0,Grand Theft Auto V
22,2013-10-20,tsnhd,281,662949,6420.0,674.0,Grand Theft Auto V
23,2013-10-01,Yayixd,430,627736,7530.0,545.0,Grand Theft Auto V
24,2013-10-14,Anu-B,2446,551135,8319.0,1192.0,Grand Theft Auto V
25,2013-10-22,Doctor Typ0,121,445278,1351.0,83.0,Grand Theft Auto V
26,2013-10-04,TobyGames,967,388138,5343.0,1707.0,Grand Theft Auto V
27,2013-10-05,GSHDFTW,64,392675,2830.0,152.0,Grand Theft Auto V
28,2013-10-05,Video Games Source GTA V,189,388859,3737.0,606.0,Grand Theft Auto V
29,2013-10-05,Video Games Source GTA V,116,381149,6241.0,470.0,Grand Theft Auto V
30,2013-10-20,TobyGames,751,370005,4274.0,634.0,Grand Theft Auto V
31,2013-10-09,TobyGames,807,358052,5407.0,1380.0,Grand Theft Auto V
32,2013-10-21,UberHaxorNova,1334,292197,5918.0,650.0,Grand Theft Auto V
33,2013-10-12,TobyGames,726,282037,4209.0,842.0,Grand Theft Auto V
34,2013-10-19,ZackScottGames,619,250050,2848.0,203.0,Grand Theft Auto V
35,2013-10-22,UberHaxorNova,1021,248670,5802.0,864.0,Grand Theft Auto V
36,2013-10-01,TmarTn,447,234229,4485.0,646.0,Grand Theft Auto V
37,2013-10-14,3GordosB,1591,219262,6063.0,653.0,Grand Theft Auto V
38,2013-10-02,GoldGloveTV,1287,195172,2819.0,201.0,Grand Theft Auto V
39,2013-10-04,Video Games Source GTA V,178,185465,2690.0,257.0,Grand Theft Auto V
40,2013-10-06,xXOneHourVideosXx,3633,172567,2491.0,221.0,Grand Theft Auto V
41,2013-10-04,GermanScientistTV,138,159882,1728.0,113.0,Grand Theft Auto V
42,2013-10-21,tsnhd,712,135391,1198.0,131.0,Grand Theft Auto V
43,2013-10-05,Searches,515,129056,1192.0,206.0,Grand Theft Auto V
44,2013-10-03,Video Games Source GTA V,147,125321,390.0,10.0,Grand Theft Auto V
45,2013-10-12,"GPAP360 - Guías paso a paso, logros, trofeos y más",310,123718,723.0,213.0,Grand Theft Auto V
46,2013-10-11,"GPAP360 - Guías paso a paso, logros, trofeos y más",132,122300,1707.0,1363.0,Grand Theft Auto V
47,2013-10-09,IFreeMz,1234,118010,729.0,48.0,Grand Theft Auto V
48,2013-10-13,lRockyHD,1504,106352,1544.0,78.0,Grand Theft Auto V
49,2013-10-21,The Warp Zone,402,103542,1956.0,140.0,Grand Theft Auto V
50,2013-10-09,"GPAP360 - Guías paso a paso, logros, trofeos y más",88,102337,1656.0,493.0,Grand Theft Auto V
51,2013-10-26,lRockyHD,805,96360,1385.0,51.0,Grand Theft Auto V
52,2013-10-18,JamesGames360,257,79438,1274.0,95.0,Grand Theft Auto V
53,2013-10-16,farfromsubtle,1283,79117,637.0,70.0,Grand Theft Auto V
54,2013-10-21,Willzyyy,807,69032,577.0,22.0,Grand Theft Auto V
55,2013-10-15,Willzyyy,226,66531,325.0,17.0,Grand Theft Auto V
56,2013-10-03,Willzyyy,724,63115,405.0,8.0,Grand Theft Auto V
57,2013-10-03,Willzyyy,990,62990,356.0,14.0,Grand Theft Auto V
58,2013-10-12,"GPAP360 - Guías paso a paso, logros, trofeos y más",728,62459,758.0,231.0,Grand Theft Auto V
59,2013-10-31,KahalachanGames,747,60065,955.0,187.0,Grand Theft Auto V
60,2013-10-26,Willzyyy,1958,59280,531.0,52.0,Grand Theft Auto V
61,2013-10-08,ALK4PON3,2627,54135,3467.0,231.0,Grand Theft Auto V
62,2013-10-05,Willzyyy,952,53136,340.0,24.0,Grand Theft Auto V
63,2013-10-10,IFreeMz,1342,52755,352.0,17.0,Grand Theft Auto V
64,2013-10-09,"GPAP360 - Guías paso a paso, logros, trofeos y más",135,51912,848.0,467.0,Grand Theft Auto V
65,2013-10-14,Willzyyy,817,50843,371.0,23.0,Grand Theft Auto V
66,2013-10-27,Willzyyy,729,49572,313.0,41.0,Grand Theft Auto V
67,2013-10-07,LEEZ0NE,188,48982,865.0,64.0,Grand Theft Auto V
68,2013-10-10,Xbox,68,46678,1042.0,230.0,Grand Theft Auto V
69,2013-10-08,Willzyyy,714,46911,314.0,26.0,Grand Theft Auto V
70,2013-10-03,Ray Dhimitri,669,45590,173.0,5.0,Grand Theft Auto V
71,2013-10-18,Willzyyy,1036,43201,284.0,24.0,Grand Theft Auto V
72,2013-10-07,Willzyyy,1101,40758,289.0,11.0,Grand Theft Auto V
73,2013-10-23,Willzyyy,288,39284,264.0,15.0,Grand Theft Auto V
74,2013-10-07,"GPAP360 - Guías paso a paso, logros, trofeos y más",30,37593,580.0,39.0,Grand Theft Auto V
75,2013-10-20,Willzyyy,643,37410,291.0,29.0,Grand Theft Auto V
76,2013-10-03,GoldGlove Let's Plays,1681,33882,473.0,29.0,Grand Theft Auto V
77,2013-10-21,Mystic,517,31895,666.0,98.0,Grand Theft Auto V
78,2013-10-07,"GPAP360 - Guías paso a paso, logros, trofeos y más",126,26426,377.0,51.0,Grand Theft Auto V
79,2013-10-06,"GPAP360 - Guías paso a paso, logros, trofeos y más",90,25886,307.0,191.0,Grand Theft Auto V
80,2013-10-01,Willzyyy,530,25795,168.0,5.0,Grand Theft Auto V
81,2013-10-04,Video Games Source GTA V,200,24835,136.0,19.0,Grand Theft Auto V
82,2013-10-02,YardoGames,466,24224,95.0,13.0,Grand Theft Auto V
83,2013-10-14,Willzyyy,215,21703,168.0,11.0,Grand Theft Auto V
84,2013-12-05,jacksepticeye,701,4706345,43859.0,5056.0,Grand Theft Auto V
85,2013-12-08,jacksepticeye,638,4050711,40733.0,2603.0,Grand Theft Auto V
86,2013-12-01,jacksepticeye,472,3818338,33229.0,2660.0,Grand Theft Auto V
87,2013-12-11,Rockstar Games,30,2053669,34258.0,3624.0,Grand Theft Auto V
88,2013-12-19,jacksepticeye,1044,1536423,17979.0,3466.0,Grand Theft Auto V
89,2013-12-25,jacksepticeye,811,1071220,10911.0,702.0,Grand Theft Auto V
90,2013-12-05,DeBenez Records & Gaming,359,879673,18943.0,2045.0,Grand Theft Auto V
91,2013-12-21,GTATORONTOCITY,889,637144,2154.0,0.0,Grand Theft Auto V
92,2013-12-08,Fred walkthrough,502,392031,1027.0,41.0,Grand Theft Auto V
93,2013-12-07,TobyGames,820,348742,4003.0,529.0,Grand Theft Auto V
94,2013-12-23,TobyGames,691,307346,4395.0,752.0,Grand Theft Auto V
95,2013-12-03,TMZ,107,298077,1817.0,332.6558667871434,Grand Theft Auto V
96,2013-12-08,TobyGames,703,285834,3818.0,393.0,Grand Theft Auto V
97,2013-12-16,TobyGames,651,272865,3689.0,293.0,Grand Theft Auto V
98,2013-12-04,Fred walkthrough,948,237189,651.0,43.0,Grand Theft Auto V
99,2013-12-07,TobyGames,673,231853,3262.0,526.0,Grand Theft Auto V
100,2013-12-03,SourceFed,133,230176,8582.0,1444.0,Grand Theft Auto V
101,2013-12-20,TobyGames,958,203674,2792.0,209.0,Grand Theft Auto V
102,2013-12-19,TobyGames,794,195442,2684.0,244.0,Grand Theft Auto V
103,2013-12-15,TobyGames,600,195407,2958.0,226.0,Grand Theft Auto V
104,2013-12-12,TobyGames,639,180683,2280.0,252.0,Grand Theft Auto V
105,2013-12-07,BlastphamousHD Gaming,740,166163,2074.0,144.0,Grand Theft Auto V
106,2013-12-09,BlastphamousHD Gaming,916,154395,1848.0,80.0,Grand Theft Auto V
107,2013-12-17,FeelGamingTV,3244,147808,4277.0,199.0,Grand Theft Auto V
108,2013-12-30,Drumsy,597,145154,7460.0,431.0,Grand Theft Auto V
109,2013-12-25,taltigolt,468,139467,593.0,97.0,Grand Theft Auto V
110,2013-12-31,BlastphamousHD Gaming,743,133723,1726.0,97.0,Grand Theft Auto V
111,2013-12-09,The Rageaholic,530,129962,3424.0,319.0,Grand Theft Auto V
112,2013-12-14,Drumsy,399,122257,7390.0,253.0,Grand Theft Auto V
113,2013-12-09,xTaLenT,280,110902,3440.0,322.0,Grand Theft Auto V
114,2013-12-22,Maxi Conquistas,1691,109599,2905.0,147.0,Grand Theft Auto V
115,2013-12-11,Rockstar Games France,31,108387,715.0,67.0,Grand Theft Auto V
116,2013-12-25,taltigolt,425,91501,249.0,79.0,Grand Theft Auto V
117,2013-12-31,Drumsy,248,89271,2629.0,608.0,Grand Theft Auto V
118,2013-12-09,Drumsy,286,71731,6683.0,142.0,Grand Theft Auto V
119,2013-12-20,HIboostRaceClubRAWHD,666,67097,408.0,111.0,Grand Theft Auto V
120,2013-12-11,Rockstar Mag',1458,63766,1343.0,74.0,Grand Theft Auto V
121,2013-12-13,Yayixd,182,54687,824.0,109.0,Grand Theft Auto V
122,2013-12-04,Agbin3r,677,53553,3195.0,129.0,Grand Theft Auto V
123,2013-12-03,StephenPlays,1374,46931,655.0,54.0,Grand Theft Auto V
124,2013-12-23,StephenPlays,1292,46653,745.0,66.0,Grand Theft Auto V
125,2013-12-06,GuudeBoulderfist,1399,45836,1773.0,149.0,Grand Theft Auto V
126,2013-12-21,DSimphony,789,44561,699.0,44.0,Grand Theft Auto V
127,2013-12-11,byAbeL,673,44205,1881.0,45.0,Grand Theft Auto V
128,2013-12-27,StephenPlays,1549,43188,656.0,68.0,Grand Theft Auto V
129,2013-12-29,StephenPlays,1846,41610,620.0,54.0,Grand Theft Auto V
130,2013-12-11,Rockstar Games América Latina,30,41258,860.0,128.0,Grand Theft Auto V
131,2013-12-26,StephenPlays,1374,41108,640.0,67.0,Grand Theft Auto V
132,2013-12-31,OptimusGamer1981,895,40514,425.0,89.0,Grand Theft Auto V
133,2013-12-22,StephenPlays,1369,38932,651.0,60.0,Grand Theft Auto V
134,2013-12-11,Jon Rettinger,206,32439,1254.0,64.0,Grand Theft Auto V
135,2013-12-04,IvanForever,231,32187,675.0,99.0,Grand Theft Auto V
136,2013-12-30,Galgo96ESP,104,31046,306.0,38.0,Grand Theft Auto V
137,2013-12-29,dasuberpoop,2388,30990,347.0,14.0,Grand Theft Auto V
138,2013-12-11,Rockstar Games UK & Ireland,31,30883,228.0,37.0,Grand Theft Auto V
139,2013-12-18,DSimphony,1385,30749,844.0,110.0,Grand Theft Auto V
140,2013-12-28,iCrazyTeddy,159,28159,767.0,77.0,Grand Theft Auto V
141,2013-12-09,LetsPlay Community,237,28094,288.0,7.0,Grand Theft Auto V
142,2013-12-23,WhyBeAre,1225,27878,137.0,16.0,Grand Theft Auto V
143,2013-12-27,DSimphony,1331,27478,879.0,239.0,Grand Theft Auto V
144,2013-12-09,dasuberpoop,2811,27210,330.0,27.0,Grand Theft Auto V
145,2013-12-27,BlackOpsAmazing,193,24116,349.0,47.0,Grand Theft Auto V
146,2013-12-20,IvanForever,220,23316,1173.0,166.0,Grand Theft Auto V
147,2013-12-23,dasuberpoop,1825,23214,356.0,14.0,Grand Theft Auto V
148,2013-12-10,dasuberpoop,2392,21361,270.0,11.0,Grand Theft Auto V
149,2013-12-10,BeatzzHD,226,18768,125.0,0.0,Grand Theft Auto V
150,2013-12-08,dasuberpoop,1877,18316,255.0,7.0,Grand Theft Auto V
151,2013-12-12,WhyBeAre,1038,18179,141.0,22.0,Grand Theft Auto V
152,2013-12-03,YardoGames,1043,18127,126.0,16.0,Grand Theft Auto V
153,2013-12-06,Worldtra,273,15932,230.0,16.0,Grand Theft Auto V
154,2013-12-15,Maxi Conquistas,218,14280,387.0,27.0,Grand Theft Auto V
155,2013-12-18,ASMR Kitten,1353,13508,187.0,35.0,Grand Theft Auto V
156,2013-12-13,Tío Mario Gamer,721,10984,284.0,32.0,Grand Theft Auto V
157,2013-12-21,GameTrailers,228,10402,132.0,19.0,Grand Theft Auto V
158,2013-12-28,RiotBrigade,297,7730,97.0,16.0,Grand Theft Auto V
159,2014-01-07,jacksepticeye,972,7863785,88272.0,8055.0,Grand Theft Auto V
160,2014-01-10,jacksepticeye,809,5623721,54363.0,3586.0,Grand Theft Auto V
161,2014-01-12,MessYourself,904,5455430,47855.0,25.0,Grand Theft Auto V
162,2014-01-26,jacksepticeye,555,4871305,44360.0,5889.0,Grand Theft Auto V
163,2014-01-05,jacksepticeye,883,3486608,39901.0,2957.0,Grand Theft Auto V
164,2014-01-20,MGF Customs,1227,2292530,14028.0,899.0,Grand Theft Auto V
165,2014-01-04,iTownGamePlay *Terror&Diversión*,767,2267279,25957.0,2051.0,Grand Theft Auto V
166,2014-01-11,Bay Riffer,1329,1532965,8556.0,392.0,Grand Theft Auto V
167,2014-01-11,BlackOpsAmazing,126,1178985,6453.0,311.0,Grand Theft Auto V
168,2014-01-17,Rooster Teeth,86,828904,13145.0,379.0,Grand Theft Auto V
169,2014-01-20,DefendTheHouse,211,628680,9834.0,401.0,Grand Theft Auto V
170,2014-01-08,Ayesea,819,562069,3549.0,258.0,Grand Theft Auto V
171,2014-01-30,MrJamesGeary,153,360672,4841.0,304.0,Grand Theft Auto V
172,2014-01-26,MulleDK19,2113,145643,2572.0,948.0,Grand Theft Auto V
173,2014-01-19,Mr-Shadow,128,127542,651.0,327.0,Grand Theft Auto V
174,2014-01-03,MeBashButtons,188,120804,778.0,242.0,Grand Theft Auto V
175,2014-01-02,Fred walkthrough,822,109144,384.0,26.0,Grand Theft Auto V
176,2014-01-13,GTA5Videos,215,101780,1001.0,128.0,Grand Theft Auto V
177,2014-01-07,Tustin,277,88454,1082.0,184.0,Grand Theft Auto V
178,2014-01-27,Drumsy,250,87663,2248.0,90.0,Grand Theft Auto V
179,2014-01-02,LetsPlay Community,129,86849,1303.0,117.0,Grand Theft Auto V
180,2014-01-12,ATOMICz88,321,84503,1086.0,160.0,Grand Theft Auto V
181,2014-01-26,Haziel Müller,596,66031,849.0,90.0,Grand Theft Auto V
182,2014-01-23,iCrazyTeddy,148,55225,1402.0,54.0,Grand Theft Auto V
183,2014-01-09,DSimphony,1929,54365,984.0,159.0,Grand Theft Auto V
184,2014-01-15,DSimphony,1375,53338,967.0,73.0,Grand Theft Auto V
185,2014-01-17,IvanForever,222,48469,2540.0,339.0,Grand Theft Auto V
186,2014-01-11,DSimphony,1629,42915,892.0,91.0,Grand Theft Auto V
187,2014-01-02,DSimphony,3041,42813,772.0,112.0,Grand Theft Auto V
188,2014-01-16,StephenPlays,1493,40628,664.0,76.0,Grand Theft Auto V
189,2014-01-29,StephenPlays,2066,40530,624.0,48.0,Grand Theft Auto V
190,2014-01-15,StephenPlays,1534,39382,602.0,87.0,Grand Theft Auto V
191,2014-01-12,HDTanel,16284,38989,968.0,66.0,Grand Theft Auto V
192,2014-01-20,StephenPlays,1489,38173,654.0,68.0,Grand Theft Auto V
193,2014-01-26,StephenPlays,1653,37056,607.0,72.0,Grand Theft Auto V
194,2014-01-22,LetsPlay Community,122,36987,338.0,44.0,Grand Theft Auto V
195,2014-01-19,StephenPlays,1392,36787,642.0,94.0,Grand Theft Auto V
196,2014-01-21,StephenPlays,1436,35558,593.0,58.0,Grand Theft Auto V
197,2014-01-29,Drasadex,410,34319,342.0,332.6558667871434,Grand Theft Auto V
198,2014-01-07,Drasadex,202,33328,372.0,332.6558667871434,Grand Theft Auto V
199,2014-01-31,Agbin3r,110,32192,1874.0,126.0,Grand Theft Auto V
200,2014-01-16,WhyBeAre,1269,31410,195.0,23.0,Grand Theft Auto V
201,2014-01-03,TheLanceHack,396,29475,856.0,73.0,Grand Theft Auto V
202,2014-01-16,@3psound,13166,28586,169.0,9.0,Grand Theft Auto V
203,2014-01-28,pandasdontsleep,18,26294,123.0,28.0,Grand Theft Auto V
204,2014-01-18,Dennis Werth,1424,25250,634.0,40.0,Grand Theft Auto V
205,2014-01-07,LetsPlay Community,183,25038,407.0,63.0,Grand Theft Auto V
206,2014-01-03,OptimusGamer1981,901,19073,76.0,17.0,Grand Theft Auto V
207,2014-01-06,TirexiHD,6416,17921,223.0,332.6558667871434,Grand Theft Auto V
208,2014-01-15,☣ KiimGaming 🎮,910,15409,356.0,68.0,Grand Theft Auto V
209,2014-01-03,LetsPlay Community,139,15361,194.0,14.0,Grand Theft Auto V
210,2014-01-29,Drasadex,921,14991,135.0,332.6558667871434,Grand Theft Auto V
211,2014-01-04,OptimusGamer1981,900,14690,102.0,22.0,Grand Theft Auto V
212,2014-01-15,BlackOpsAmazing,125,14534,222.0,29.0,Grand Theft Auto V
213,2014-01-15,Tustin,234,14002,207.0,91.0,Grand Theft Auto V
214,2014-01-08,Uprising Gaming,45,13644,55.0,10.0,Grand Theft Auto V
215,2014-01-16,LetsPlay Community,250,10750,152.0,7.0,Grand Theft Auto V
216,2014-01-22,OlgaKayGames,1429,10277,180.0,23.0,Grand Theft Auto V
217,2014-01-23,Why so Sara,453,10065,589.0,59.0,Grand Theft Auto V
218,2014-01-04,Vanguardia Mx,474,9824,310.0,24.0,Grand Theft Auto V
219,2014-01-27,LetsPlay Community,124,9166,164.0,10.0,Grand Theft Auto V
220,2014-01-07,LetsPlay Community,144,8522,183.0,14.0,Grand Theft Auto V
221,2014-01-29,GTAmissions,125,6495,91.0,11.0,Grand Theft Auto V
222,2014-01-26,Jon,982,6452,116.0,26.0,Grand Theft Auto V
223,2014-01-22,Juan Molina,102,6363,92.0,7.0,Grand Theft Auto V
224,2014-01-08,OscuroSama,573,6031,385.0,19.0,Grand Theft Auto V
225,2014-01-22,LetsPlay Community,107,4777,113.0,9.0,Grand Theft Auto V
226,2014-01-12,OccidentalImage,909,4489,153.0,18.0,Grand Theft Auto V
227,2014-01-13,OscuroSama,6200,4264,445.0,13.0,Grand Theft Auto V
228,2014-01-24,Khelan Parmar,77,4040,16.0,4.0,Grand Theft Auto V
229,2014-01-22,Puma Plow,3640,2345,24.0,2.0,Grand Theft Auto V
230,2014-01-09,BoomStickChick,205,2045,63.0,28.0,Grand Theft Auto V
231,2014-01-08,GuiaMegaJuegos,216,2054,16.0,1.0,Grand Theft Auto V
232,2014-01-23,CrazyPeanut,257,1975,55.0,25.0,Grand Theft Auto V
233,2014-01-10,OptimusGamer1981,886,1963,4.0,2.0,Grand Theft Auto V
234,2014-01-30,Grand Fun Auto,402,1374,118.0,6.0,Grand Theft Auto V
235,2014-01-24,StrettyHS 313,335,1360,15.0,3.0,Grand Theft Auto V
236,2014-01-08,ConflictNerd,1627,1324,11.0,332.6558667871434,Grand Theft Auto V
237,2014-01-23,42kGaming,944,989,27.0,7.0,Grand Theft Auto V
238,2014-01-25,Rolobanjo,121,831,22.0,22.0,Grand Theft Auto V
239,2014-01-05,TheNamesRyan,202,755,17.0,5.0,Grand Theft Auto V
240,2014-01-27,COLGamer,743,718,6.0,0.0,Grand Theft Auto V
241,2014-01-20,shenevaknow,92,648,4.0,1.0,Grand Theft Auto V
242,2014-02-21,HIboostRaceClubRAWHD,703,991572,5371.0,1248.0,Grand Theft Auto V
243,2014-02-01,HikePlays,6365,762471,12398.0,694.0,Grand Theft Auto V
244,2014-02-10,CaRtOoNz,564,566032,10852.0,401.0,Grand Theft Auto V
245,2014-02-14,CaRtOoNz,457,503730,10022.0,275.0,Grand Theft Auto V
246,2014-02-17,DefendTheHouse,160,423720,6902.0,488.0,Grand Theft Auto V
247,2014-02-11,Pascal Berlin,193,338055,2585.0,587.0,Grand Theft Auto V
248,2014-02-19,IvanForever,185,249192,3108.0,236.0,Grand Theft Auto V
249,2014-02-12,Lauri The Artist,1307,164029,1177.0,161.0,Grand Theft Auto V
250,2014-02-10,Olli43,840,157297,2221.0,80.0,Grand Theft Auto V
251,2014-02-07,Jon,1573,150868,1514.0,250.0,Grand Theft Auto V
252,2014-02-28,HIboostRaceClubRAWHD,848,150530,1173.0,616.0,Grand Theft Auto V
253,2014-02-04,LetsPlay Community,104,148131,1240.0,296.0,Grand Theft Auto V
254,2014-02-03,Drumsy,208,103361,2208.0,114.0,Grand Theft Auto V
255,2014-02-10,Drumsy,221,91388,7649.0,153.0,Grand Theft Auto V
256,2014-02-23,Drasadex,298,77292,900.0,332.6558667871434,Grand Theft Auto V
257,2014-02-08,World of Longplays,10505,63781,451.0,33.0,Grand Theft Auto V
258,2014-02-02,StephenPlays,1929,46939,706.0,89.0,Grand Theft Auto V
259,2014-02-27,GuudeBoulderfist,1249,44552,1773.0,66.0,Grand Theft Auto V
260,2014-02-27,GrittyReboots,265,42696,464.0,14.0,Grand Theft Auto V
261,2014-02-13,Ayesea,433,42095,612.0,158.0,Grand Theft Auto V
262,2014-02-01,Agbin3r,643,38137,2348.0,63.0,Grand Theft Auto V
263,2014-02-14,Olli43,826,37896,671.0,181.0,Grand Theft Auto V
264,2014-02-08,World of Longplays,10505,37667,242.0,17.0,Grand Theft Auto V
265,2014-02-12,StephenPlays,1262,36121,640.0,86.0,Grand Theft Auto V
266,2014-02-26,StephenPlays,1308,35010,577.0,38.0,Grand Theft Auto V
267,2014-02-02,FskpZ gaming,1234,34856,271.0,52.0,Grand Theft Auto V
268,2014-02-17,Agbin3r,675,33043,1679.0,29.0,Grand Theft Auto V
269,2014-02-09,StephenPlays,1395,32096,572.0,34.0,Grand Theft Auto V
270,2014-02-08,World of Longplays,10508,31724,219.0,19.0,Grand Theft Auto V
271,2014-02-08,World of Longplays,9590,30549,224.0,14.0,Grand Theft Auto V
272,2014-02-08,World of Longplays,10502,28637,160.0,11.0,Grand Theft Auto V
273,2014-02-08,World of Longplays,10501,27144,162.0,5.0,Grand Theft Auto V
274,2014-02-17,TirexiHD,5581,25923,291.0,332.6558667871434,Grand Theft Auto V
275,2014-02-05,LetsPlay Community,107,23399,267.0,23.0,Grand Theft Auto V
276,2014-02-13,OscuroSama,1337,20349,830.0,49.0,Grand Theft Auto V
277,2014-02-01,Albinoops,102,17781,749.0,54.0,Grand Theft Auto V
278,2014-02-04,Drasadex,289,16615,181.0,332.6558667871434,Grand Theft Auto V
279,2014-03-01,Drasadex,562,15842,187.0,332.6558667871434,Grand Theft Auto V
280,2014-02-08,TecnoGameNews Sanchez,800,13593,194.0,16.0,Grand Theft Auto V
281,2014-02-06,Phunky,221,13242,320.0,46.0,Grand Theft Auto V
282,2014-02-11,byAbeL,3648,13076,1390.0,54.0,Grand Theft Auto V
283,2014-02-04,OscuroSama,753,12676,645.0,64.0,Grand Theft Auto V
284,2014-02-03,Drasadex,2088,11723,111.0,332.6558667871434,Grand Theft Auto V
285,2014-02-17,Jon,1692,11322,116.0,43.0,Grand Theft Auto V
286,2014-02-08,OscuroSama,593,9787,578.0,33.0,Grand Theft Auto V
287,2014-02-07,LetsPlay Community,146,9199,153.0,19.0,Grand Theft Auto V
288,2014-02-17,Jon,1719,8623,111.0,17.0,Grand Theft Auto V
289,2014-02-08,MrToastsandwich,1035,8440,61.0,0.0,Grand Theft Auto V
290,2014-02-27,LetsPlay Community,110,8433,205.0,19.0,Grand Theft Auto V
291,2014-02-28,LetsPlay Community,188,8107,178.0,18.0,Grand Theft Auto V
292,2014-02-15,Homie Games,102,7786,28.0,3.0,Grand Theft Auto V
293,2014-02-04,sashimiradio,175,7146,115.0,6.0,Grand Theft Auto V
294,2014-02-02,Jon,1582,7011,88.0,12.0,Grand Theft Auto V
295,2014-02-12,LetsPlay Community,137,6820,114.0,13.0,Grand Theft Auto V
296,2014-02-18,LetsPlay Community,191,6805,127.0,13.0,Grand Theft Auto V
297,2014-02-27,LetsPlay Community,268,6441,130.0,26.0,Grand Theft Auto V
298,2014-02-27,Jon,1253,6064,83.0,30.0,Grand Theft Auto V
299,2014-02-13,elreino.net,410,5783,147.0,6.0,Grand Theft Auto V
300,2014-02-16,honeybadger,39,5558,27.0,4.0,Grand Theft Auto V
301,2014-02-10,RiotBrigade,280,5429,106.0,45.0,Grand Theft Auto V
302,2014-02-19,Jon,1381,4756,77.0,22.0,Grand Theft Auto V
303,2014-03-01,Drasadex,886,3479,45.0,332.6558667871434,Grand Theft Auto V
304,2014-02-04,Dedis33der,545,2891,23.0,5.0,Grand Theft Auto V
305,2014-02-15,Dekap,71,2841,62.0,4.0,Grand Theft Auto V
306,2014-02-10,The Mori Gamer,1078,2691,70.0,0.0,Grand Theft Auto V
307,2014-02-10,The Mori Gamer,1308,2556,8.0,0.0,Grand Theft Auto V
308,2014-02-01,Phunky,232,2408,97.0,16.0,Grand Theft Auto V
309,2014-02-09,Video Games Source GTA V,137,2442,17.0,2.0,Grand Theft Auto V
310,2014-02-12,Phantom Vids,300,2376,110.0,8.0,Grand Theft Auto V
311,2014-02-19,OscuroSama,7457,2150,618.0,12.0,Grand Theft Auto V
312,2014-02-21,BarkerStudiosGaming,869,2114,11.0,1.0,Grand Theft Auto V
313,2014-02-09,Video Games Source GTA V,18,2083,31.0,1.0,Grand Theft Auto V
314,2014-02-26,TMulharin,46,2033,54.0,6.0,Grand Theft Auto V
315,2014-02-15,MrToastsandwich,421,1766,9.0,0.0,Grand Theft Auto V
316,2014-02-09,Anne of Many Names,162,1735,28.0,6.0,Grand Theft Auto V
317,2014-02-09,Video Games Source GTA V,80,1673,15.0,0.0,Grand Theft Auto V
318,2014-02-16,Haziel Müller,189,1563,24.0,1.0,Grand Theft Auto V
319,2014-02-13,Toy Dog Gamer,864,1416,27.0,22.0,Grand Theft Auto V
320,2014-02-19,RiotBrigade,222,1406,54.0,15.0,Grand Theft Auto V
321,2014-03-31,Fred walkthrough,513,13084459,21778.0,1078.0,Grand Theft Auto V
322,2014-03-09,jacksepticeye,1025,2011519,21552.0,5752.0,Grand Theft Auto V
323,2014-03-23,BlackOpsAmazing,171,565603,3463.0,306.0,Grand Theft Auto V
324,2014-03-14,HIboostRaceClubRAWHD,957,387965,1871.0,335.0,Grand Theft Auto V
325,2014-03-11,Fred walkthrough,588,375540,824.0,95.0,Grand Theft Auto V
326,2014-03-04,GoldGloveTV,821,214325,3440.0,134.0,Grand Theft Auto V
327,2014-03-23,GoldGloveTV,659,184211,4259.0,157.0,Grand Theft Auto V
328,2014-03-22,Fred walkthrough,560,181129,628.0,54.0,Grand Theft Auto V
