,publishedat,channeltitle,duration,viewcount,likecount,commentcount,juego
771,2018-08-14,LazarBeam,701.0,11462416,163979.0,10553.0,Fortnite
772,2018-08-13,ZackScottGames,4441.0,11428731,132384.0,7567.0,Fortnite
773,2018-08-22,Ninja,157.0,11070730,312697.0,12914.0,Fortnite
774,2018-08-29,LazarBeam,602.0,10552039,152648.0,10241.0,Fortnite
775,2018-08-11,Ninja,1138.0,10536549,310667.0,28324.0,Fortnite
776,2018-08-10,Willyrex,1264.0,10201145,221264.0,4062.0,Fortnite
777,2018-08-31,LazarBeam,616.0,10200654,143256.0,7143.0,Fortnite
778,2018-08-14,Azerrz,439.0,9464377,281952.0,14783.0,Fortnite
779,2018-08-24,TheGrefg,501.0,8832824,498826.0,33658.0,Fortnite
780,2018-08-08,McCreamy,285.0,8781756,177715.0,14810.0,Fortnite
781,2018-08-04,Lachlan,1237.0,8690483,153336.0,11190.0,Fortnite
782,2018-08-30,Willyrex,1350.0,8391981,172917.0,3395.0,Fortnite
783,2018-08-01,Gabe's World,854.0,8137098,65544.0,2073.0,Fortnite
784,2018-08-15,Lachlan,1099.0,8045637,125911.0,9794.0,Fortnite
785,2018-08-30,Kwebbelkop,896.0,8033342,51806.0,2587.0,Fortnite
786,2018-08-10,SSundee,1380.0,7508831,116102.0,8520.0,Fortnite
787,2018-08-03,WatchMojo.com,466.0,7444076,54741.0,5785.0,Fortnite
788,2018-08-18,TheGrefg,1464.0,7414415,529504.0,12070.0,Fortnite
789,2018-08-16,TheGrefg,756.0,7093099,168816.0,3324.0,Fortnite
790,2018-08-01,Two Players One Console,1017.0,7072765,118624.0,2533.0,Fortnite
791,2018-08-21,Cooking With Marshmello,158.0,6877605,224183.0,8577.0,Fortnite
792,2018-08-06,Top5Gaming,606.0,6607162,77961.0,13201.0,Fortnite
793,2018-08-27,SSundee,1205.0,6552322,175011.0,6267.0,Fortnite
794,2018-08-10,SSSniperWolf,624.0,6439224,128220.0,20002.0,Fortnite
795,2018-08-02,mashed,114.0,6244923,137474.0,11434.0,Fortnite
796,2018-08-22,Lachlan,1130.0,6163389,76342.0,6190.0,Fortnite
797,2018-08-21,TheGrefg,831.0,6148479,523882.0,8478.0,Fortnite
798,2018-08-26,The Game Theorists,1271.0,6035640,157789.0,38149.0,Fortnite
799,2018-08-18,Ali-A,1593.0,5852812,100367.0,11273.0,Fortnite
800,2018-08-19,Ninja,645.0,5827331,155677.0,7502.0,Fortnite
801,2018-08-01,Standart Skill,1233.0,5618508,222265.0,12841.0,Fortnite
802,2018-08-01,Fernan,745.0,5481518,208737.0,19013.0,Fortnite
803,2018-08-27,Josema_662,463.0,5445077,175437.0,55430.0,Fortnite
804,2018-08-02,ElChurches,875.0,5160634,91498.0,1961.0,Fortnite
805,2018-08-20,Lachlan,975.0,4847507,65238.0,3670.0,Fortnite
806,2018-08-09,Fortnite,34.0,4779579,94277.0,33080.0,Fortnite
807,2018-08-16,TOBBALink,850.0,4702087,84216.0,7665.365165876778,Fortnite
808,2018-09-01,Daequan Loco,771.0,4671797,101190.0,4919.0,Fortnite
809,2018-08-13,زومبي كيلر ZKHQ I,581.0,4517237,194547.0,4424.0,Fortnite
810,2018-08-25,TheGrefg,1071.0,4032773,240561.0,13192.0,Fortnite
811,2018-08-14,Guilletheboss Pikachu,643.0,3987697,34659.0,7665.365165876778,Fortnite
812,2018-08-05,SSundee,1368.0,3955405,116708.0,16193.0,Fortnite
813,2018-08-12,xBuyer,691.0,3833875,224080.0,7595.0,Fortnite
814,2018-08-30,TheGrefg,746.0,3775206,218957.0,7388.0,Fortnite
815,2018-08-02,BuzzFeed Multiplayer,189.0,3690316,56200.0,7845.0,Fortnite
816,2018-08-17,ElChurches,689.0,3689012,69141.0,1800.0,Fortnite
817,2018-08-25,Ali-A,1264.0,3512619,73792.0,10894.0,Fortnite
818,2018-08-10,TheGrefg,929.0,3328981,145992.0,5556.0,Fortnite
819,2018-08-19,TheGrefg,848.0,3244773,260189.0,7188.0,Fortnite
820,2018-08-23,Locandro,799.0,3120783,33284.0,3942.0,Fortnite
821,2018-08-10,Muselk,1214.0,3068981,61666.0,7860.0,Fortnite
822,2018-09-14,MrBeast,1057.0,62205695,1282992.0,40718.0,Fortnite
823,2018-09-16,Fingers Breakdance,208.0,51725063,594535.0,31090.0,Fortnite
824,2018-09-29,Red Arcade,3629.0,42363212,201464.0,5070.0,Fortnite
825,2018-09-01,Prestige Clips,2029.0,39467278,215427.0,8674.0,Fortnite
826,2018-09-22,Amazed Skill,242.0,37708496,299427.0,28805.0,Fortnite
827,2018-09-26,The Tonight Show Starring Jimmy Fallon,169.0,36367118,1535388.0,50752.0,Fortnite
828,2018-09-15,Fe4RLess,642.0,26815917,482424.0,31978.0,Fortnite
829,2018-09-21,Fernanfloo,1264.0,26036379,1774923.0,232902.0,Fortnite
830,2018-09-17,Lachlan,1693.0,25782346,298044.0,63115.0,Fortnite
831,2018-09-28,ArcadeCloud,1101.0,23545772,208976.0,9866.0,Fortnite
832,2018-09-27,Fortnite ES,54.0,22936074,35994.0,3507.0,Fortnite
833,2018-09-28,BlobVanDam,412.0,21244581,456415.0,83815.0,Fortnite
834,2018-09-05,LazarBeam,686.0,21166924,334055.0,17445.0,Fortnite
835,2018-09-03,SypherPK,1146.0,20877414,437855.0,50136.0,Fortnite
836,2018-09-28,SQUEEZIE GAMING,789.0,20839306,359305.0,6717.0,Fortnite
837,2018-09-29,NerdOut!,222.0,20693704,202016.0,30053.0,Fortnite
838,2018-09-14,SSundee,1444.0,19932497,419920.0,10813.0,Fortnite
839,2018-09-11,Lachlan,1425.0,18830975,174649.0,13588.0,Fortnite
840,2018-09-26,LazarBeam,633.0,18591040,622147.0,34430.0,Fortnite
841,2018-09-09,LazarBeam,602.0,15063384,288868.0,12072.0,Fortnite
842,2018-09-19,LazarBeam,484.0,14188663,214439.0,13758.0,Fortnite
843,2018-09-04,LazarBeam,633.0,14162091,258743.0,26954.0,Fortnite
844,2018-09-26,ClayClaim,1121.0,13930901,285319.0,20880.0,Fortnite
845,2018-09-27,Deepak Tulsyan,166.0,13901334,119139.0,0.0,Fortnite
846,2018-09-21,SSundee,1175.0,12632681,261045.0,7646.0,Fortnite
847,2018-09-27,Fortnite ES,33.0,11049952,14416.0,1289.0,Fortnite
848,2018-09-27,Fortnite,33.0,10841589,183117.0,12815.0,Fortnite
849,2018-09-28,Lachlan,926.0,10072947,130315.0,5965.0,Fortnite
850,2018-09-29,LazarBeam,603.0,10031468,170835.0,10653.0,Fortnite
851,2018-09-27,LazarBeam,639.0,10008183,161100.0,13774.0,Fortnite
852,2018-09-02,LazarBeam,660.0,9575809,154590.0,8612.0,Fortnite
853,2018-09-30,Fortnite Moments,559.0,9229135,276261.0,19499.0,Fortnite
854,2018-09-14,BanderitaX,882.0,8992168,414223.0,13295.0,Fortnite
855,2018-09-30,Lachlan,875.0,8779282,140075.0,10045.0,Fortnite
856,2018-09-16,Lachlan,1574.0,8664074,130490.0,6862.0,Fortnite
857,2018-09-06,LazarBeam,603.0,8249411,127580.0,6659.0,Fortnite
858,2018-09-06,RobleisJAJA,1507.0,8071639,135739.0,5647.0,Fortnite
859,2018-09-07,SSundee,1430.0,7825830,297209.0,7094.0,Fortnite
860,2018-09-15,LazarBeam,698.0,7316619,130378.0,7424.0,Fortnite
861,2018-09-08,Top5Gaming,528.0,6803964,192417.0,10834.0,Fortnite
862,2018-09-06,Hiper,903.0,6665500,120266.0,4047.0,Fortnite
863,2018-09-09,TheGrefg,796.0,6555116,617910.0,11813.0,Fortnite
864,2018-09-02,LOLiTO FDEZ,1380.0,6534708,202988.0,6087.0,Fortnite
865,2018-09-17,RobleisJAJA,843.0,6082182,99186.0,3133.0,Fortnite
866,2018-09-27,Fortnite,54.0,5954070,135486.0,12717.0,Fortnite
867,2018-09-01,TheGrefg,541.0,5914892,459708.0,7612.0,Fortnite
868,2018-09-27,Lachlan,1086.0,5517945,83202.0,6155.0,Fortnite
869,2018-09-30,TheGrefg,11626.0,5430088,201966.0,1357.0,Fortnite
870,2018-09-27,DanTDM,787.0,5213744,69465.0,9134.0,Fortnite
871,2018-09-30,BanderitaX,971.0,5059457,282306.0,9381.0,Fortnite
872,2018-09-13,Ninja,1176.0,5027962,140173.0,7008.0,Fortnite
873,2018-09-27,Ninja,1141.0,4947100,145461.0,7080.0,Fortnite
874,2018-09-14,Random Encounters,253.0,4739212,58288.0,6736.0,Fortnite
875,2018-09-06,SypherPK,1309.0,4720090,110069.0,8236.0,Fortnite
876,2018-09-16,PabLoAnima,463.0,4711424,340772.0,17553.0,Fortnite
877,2018-09-30,TheGrefg,7740.0,4692575,341584.0,3087.0,Fortnite
878,2018-09-04,Willyrex,1279.0,4618444,138380.0,2755.0,Fortnite
879,2018-09-21,TBNRFrags,657.0,4559842,35336.0,2320.0,Fortnite
880,2018-09-28,TheBreakMusic,3660.0,4376360,70453.0,3299.0,Fortnite
881,2018-09-28,SSSniperWolf,240.0,4255799,102852.0,5995.0,Fortnite
882,2018-09-17,elOrioN,216.0,4050056,105627.0,11559.0,Fortnite
883,2018-09-07,Macro,603.0,3984274,65066.0,14037.0,Fortnite
884,2018-09-03,MakiGames,1012.0,3954179,66215.0,2001.0,Fortnite
885,2018-09-25,TheGrefg,1047.0,3911312,334281.0,38802.0,Fortnite
886,2018-09-08,TheGrefg,875.0,3908114,330716.0,6749.0,Fortnite
887,2018-09-05,100 Thieves,1073.0,3758853,66583.0,5719.0,Fortnite
888,2018-09-30,TheGrefg,15240.0,3588358,227235.0,1524.0,Fortnite
889,2018-09-01,Lachlan,1272.0,3579841,65962.0,3070.0,Fortnite
890,2018-09-05,CILIO,686.0,3533565,102334.0,1785.0,Fortnite
891,2018-09-01,TheGrefg,826.0,3489441,260826.0,8062.0,Fortnite
892,2018-09-12,Muselk,1438.0,3427891,76057.0,12307.0,Fortnite
893,2018-09-27,TheGrefg,8849.0,3350026,123171.0,2374.0,Fortnite
894,2018-09-12,Jelly,685.0,3289474,50724.0,659.0,Fortnite
895,2018-09-27,Willyrex,811.0,3277442,80368.0,1988.0,Fortnite
896,2018-09-27,TheGrefg,667.0,3207705,120232.0,4052.0,Fortnite
897,2018-09-24,Hiper,868.0,3199285,88655.0,4484.0,Fortnite
898,2018-09-14,rewinside,901.0,3092110,65052.0,1663.0,Fortnite
899,2018-09-09,WhaTheGame,614.0,3039885,89195.0,7665.365165876778,Fortnite
900,2018-10-04,MrBeast,923.0,69938537,1485169.0,47945.0,Fortnite
901,2018-10-05,Mikecrack,1106.0,58430307,1128288.0,38278.0,Fortnite
902,2018-10-03,Fe4RLess,611.0,47643252,787021.0,77572.0,Fortnite
903,2018-10-02,devinsupertramp,563.0,45678178,368051.0,17679.0,Fortnite
904,2018-10-13,Standart Skill,211.0,38925887,806675.0,109081.0,Fortnite
905,2018-10-01,FV FAMILY,642.0,34670083,237967.0,6486.0,Fortnite
906,2018-10-18,LazarBeam,621.0,25649520,392659.0,19971.0,Fortnite
907,2018-10-01,FV FAMILY,701.0,23780141,146341.0,2165.0,Fortnite
908,2018-10-02,KiKiDo,602.0,23187146,125471.0,16498.0,Fortnite
909,2018-10-13,TheEllenShow,494.0,21401815,378259.0,7665.365165876778,Fortnite
910,2018-10-22,Azerrz,451.0,20976838,568608.0,28538.0,Fortnite
911,2018-10-24,Fortnite,64.0,19861342,94110.0,9035.0,Fortnite
912,2018-10-06,TheGrefg,937.0,16220233,442906.0,18545.0,Fortnite
913,2018-10-20,LazarBeam,643.0,15889088,218598.0,12504.0,Fortnite
914,2018-10-01,FV FAMILY,339.0,15063314,89918.0,290.0,Fortnite
915,2018-10-27,Ceeday,426.0,15057178,391051.0,53289.0,Fortnite
916,2018-10-29,LazarBeam,601.0,14877483,235376.0,14617.0,Fortnite
917,2018-10-24,SSundee,1236.0,13974545,415636.0,9565.0,Fortnite
918,2018-10-10,Fitz,719.0,13807315,331429.0,12504.0,Fortnite
919,2018-10-07,FactyKilian,509.0,13659504,266854.0,6532.0,Fortnite
920,2018-10-01,Lachlan,1079.0,12845120,175302.0,7642.0,Fortnite
921,2018-10-26,Lachlan,1402.0,12306420,179362.0,14130.0,Fortnite
922,2018-10-27,JukiLop,1087.0,12246973,904585.0,278843.0,Fortnite
923,2018-10-02,FV FAMILY,1034.0,11760785,64757.0,558.0,Fortnite
924,2018-10-14,Boys and Toys,612.0,11710187,140485.0,7665.365165876778,Fortnite
925,2018-10-19,Kamil Majestic,218.0,11204159,112018.0,7665.365165876778,Fortnite
926,2018-10-21,Lachlan,919.0,11098312,150126.0,8072.0,Fortnite
927,2018-10-29,Tfue,1546.0,11048422,289729.0,12925.0,Fortnite
928,2018-10-05,SSundee,1494.0,10738590,269812.0,6006.0,Fortnite
929,2018-10-07,SSundee,1270.0,9639824,279729.0,7089.0,Fortnite
930,2018-10-08,NICKMERCS,1008.0,9552488,137434.0,8726.0,Fortnite
931,2018-10-21,SSundee,1540.0,9487417,223491.0,8561.0,Fortnite
932,2018-10-07,Prestige Clips,971.0,9081815,75405.0,1762.0,Fortnite
933,2018-10-12,Crainer,1274.0,8978554,92569.0,3074.0,Fortnite
934,2018-10-30,LazarBeam,712.0,8874979,136691.0,9928.0,Fortnite
935,2018-10-10,Lachlan,748.0,8855504,176475.0,13829.0,Fortnite
936,2018-10-20,Trinity and Beyond,958.0,8487940,77206.0,0.0,Fortnite
937,2018-10-26,BanderitaX,989.0,8341156,310146.0,11961.0,Fortnite
938,2018-10-05,TheRelaxingEnd,1069.0,8252015,145096.0,12089.0,Fortnite
939,2018-10-24,Seasons,849.0,7896359,88285.0,3898.0,Fortnite
940,2018-10-18,Lachlan,1253.0,7776309,125093.0,9365.0,Fortnite
941,2018-10-16,Team Edge,686.0,7665114,66362.0,4215.0,Fortnite
942,2018-10-16,PabLoAnima,439.0,7487228,352942.0,12640.0,Fortnite
943,2018-10-03,Preston,873.0,7451119,75669.0,2992.0,Fortnite
944,2018-10-03,LazarBeam,602.0,6945695,124967.0,8870.0,Fortnite
945,2018-10-17,TheShooterCoc,804.0,6549787,385267.0,2176.0,Fortnite
946,2018-10-23,Locandro,851.0,6563072,78078.0,9408.0,Fortnite
947,2018-10-07,TheGrefg,863.0,6454515,248781.0,5820.0,Fortnite
948,2018-10-27,ElChurches,684.0,6359767,94591.0,1992.0,Fortnite
949,2018-10-29,TheEllenShow,508.0,6178728,103223.0,7665.365165876778,Fortnite
950,2018-10-11,SSundee,1183.0,5997001,112648.0,4134.0,Fortnite
951,2018-10-26,ItsFunneh,1828.0,5156192,48546.0,5111.0,Fortnite
952,2018-10-07,TheGrefg,1268.0,5001383,214268.0,6826.0,Fortnite
953,2018-10-15,Cloakzy,1038.0,4992352,129998.0,8198.0,Fortnite
954,2018-10-14,Tfue,1180.0,4697571,145278.0,7191.0,Fortnite
955,2018-10-23,Sernando,630.0,4624425,338224.0,8977.0,Fortnite
956,2018-10-06,Texas Plinking,924.0,4512090,65020.0,4368.0,Fortnite
957,2018-10-13,Corridor,299.0,4491737,80782.0,3102.0,Fortnite
958,2018-10-24,TheGrefg,1241.0,4373590,162368.0,4419.0,Fortnite
959,2018-10-09,Azerrz,677.0,4237159,108338.0,3957.0,Fortnite
960,2018-10-25,Jelly,652.0,4191949,59553.0,681.0,Fortnite
961,2018-10-17,Ali-A,1879.0,3877849,62619.0,7243.0,Fortnite
962,2018-10-17,MakiGames,628.0,3836345,49448.0,821.0,Fortnite
963,2018-10-28,SSundee,1472.0,3796204,73637.0,6344.0,Fortnite
964,2018-10-26,TheGrefg,637.0,3582484,163447.0,6060.0,Fortnite
965,2018-10-05,Albino,205.0,3483448,94935.0,4313.0,Fortnite
966,2018-10-26,Slogo,622.0,3070943,44410.0,563.0,Fortnite
967,2018-10-10,TheGrefg,11022.0,2949212,102304.0,814.0,Fortnite
968,2018-10-08,Top5Gaming,523.0,2830076,82789.0,3612.0,Fortnite
969,2018-10-15,RobleisJAJA,1624.0,2813648,61226.0,3647.0,Fortnite
970,2018-10-13,xBuyer,773.0,2752978,96891.0,4045.0,Fortnite
971,2018-10-09,REACT,659.0,2676593,34828.0,1871.0,Fortnite
972,2018-10-21,TheGrefg,5244.0,2622586,168672.0,2098.0,Fortnite
973,2018-11-01,Ali-A,765.0,2533385,44459.0,5456.0,Fortnite
974,2018-10-31,Top5Gaming,547.0,2439214,40060.0,2360.0,Fortnite
975,2018-10-27,Badabun,355.0,2382028,102877.0,4175.0,Fortnite
976,2018-10-05,TheGrefg,611.0,2381425,115229.0,2426.0,Fortnite
977,2018-10-03,Zico Tops,662.0,2319902,33794.0,1760.0,Fortnite
978,2018-10-17,LOLiTO FDEZ,1364.0,2302019,133299.0,5742.0,Fortnite
979,2018-10-26,Palion,1307.0,2079889,66581.0,7665.365165876778,Fortnite
980,2018-10-03,LOLiTO FDEZ,1363.0,1917015,78385.0,1890.0,Fortnite
981,2018-10-16,Willyrex,1298.0,1905329,83200.0,1536.0,Fortnite
982,2018-10-06,ROBERT PG,637.0,1886325,108259.0,1453.0,Fortnite
983,2018-10-13,Willyrex,1417.0,1777681,79909.0,4009.0,Fortnite
984,2018-11-25,Collins Key,1360.0,106651607,2791571.0,177860.0,Fortnite
985,2018-11-19,Dude Perfect,534.0,82860196,1435869.0,54357.0,Fortnite
986,2018-11-11,Alec Hernández,959.0,36275477,872333.0,19975.0,Fortnite
987,2018-11-07,serv1ce,494.0,26996086,203420.0,10124.0,Fortnite
988,2018-11-03,Red Arcade,650.0,22886924,158266.0,4069.0,Fortnite
989,2018-11-14,Preston,881.0,22281413,335993.0,7435.0,Fortnite
990,2018-11-03,FV FAMILY,859.0,19989286,90257.0,248.0,Fortnite
991,2018-11-30,Fortnite Fever,637.0,19472975,112669.0,2590.0,Fortnite
992,2018-11-10,Lachlan,741.0,18603965,297149.0,12360.0,Fortnite
993,2018-11-18,Codfish - Boots n' cats!,834.0,17550456,563913.0,37127.0,Fortnite
994,2018-11-10,LazarBeam,675.0,17218297,264957.0,20150.0,Fortnite
995,2018-11-18,Lachlan,1898.0,16788220,225465.0,18129.0,Fortnite
996,2018-11-11,FactyKilian,645.0,15788391,356561.0,7266.0,Fortnite
997,2018-11-10,SSundee,1342.0,14844712,382974.0,9814.0,Fortnite
998,2018-11-09,Lachlan,1305.0,14716192,187875.0,15401.0,Fortnite
999,2018-11-30,MrTop5,605.0,14495975,413641.0,69061.0,Fortnite
1000,2018-11-19,McCreamy,630.0,14433559,210575.0,11204.0,Fortnite
1001,2018-11-06,LazarBeam,727.0,14413972,235396.0,16803.0,Fortnite
1002,2018-11-12,Lachlan,1339.0,13863961,193479.0,11845.0,Fortnite
1003,2018-11-07,LJ Studios - Fortnite Films,602.0,13092639,173709.0,8946.0,Fortnite
1004,2018-11-07,TheGrefg,1481.0,12482274,368308.0,22205.0,Fortnite
1005,2018-11-11,SSundee,1454.0,11919057,216640.0,12094.0,Fortnite
1006,2018-11-17,TheGrefg,837.0,11217860,546147.0,11963.0,Fortnite
1007,2018-11-23,Azerrz,797.0,11098399,274201.0,17181.0,Fortnite
1008,2018-11-04,LazarBeam,473.0,10917353,230775.0,25066.0,Fortnite
1009,2018-11-04,Lachlan,1033.0,10555191,343777.0,15746.0,Fortnite
1010,2018-11-14,SSundee,781.0,10301954,269587.0,8105.0,Fortnite
1011,2018-11-24,SSSniperWolf,9215.0,10158492,62963.0,6884.0,Fortnite
1012,2018-11-08,SSundee,1205.0,9769559,325895.0,7154.0,Fortnite
1013,2018-11-26,Lachlan,1467.0,9765931,128128.0,11551.0,Fortnite
1014,2018-11-29,SSundee,1490.0,9205279,374497.0,7767.0,Fortnite
1015,2018-11-14,Fortnite,45.0,9182052,188398.0,16405.0,Fortnite
1016,2018-11-25,TheGrefg,947.0,8948024,476572.0,16917.0,Fortnite
1017,2018-11-24,Lachlan,1845.0,8437415,157661.0,17545.0,Fortnite
1018,2018-11-21,tusadivi,231.0,8418937,77269.0,21350.0,Fortnite
1019,2018-11-21,LazarBeam,647.0,7672936,142211.0,11637.0,Fortnite
1020,2018-11-06,Trinity and Beyond,638.0,7353575,63648.0,0.0,Fortnite
1021,2018-11-24,TheGrefg,10462.0,7191859,158816.0,1697.0,Fortnite
1022,2018-11-13,Faiz,626.0,7106325,82807.0,4432.0,Fortnite
1023,2018-11-22,LuoKho Animation,616.0,6710477,62243.0,960.0,Fortnite
1024,2018-11-17,Luke TheNotable,603.0,6634131,60734.0,4699.0,Fortnite
1025,2018-11-01,TheGrefg,779.0,6513531,590444.0,26397.0,Fortnite
1026,2018-11-14,Jelly,973.0,6392560,60710.0,1372.0,Fortnite
1027,2018-11-05,Fortnite,30.0,6339418,161755.0,23736.0,Fortnite
1028,2018-11-22,Fernan,888.0,6243969,335658.0,39809.0,Fortnite
1029,2018-11-25,SSundee,1351.0,6176189,185726.0,8218.0,Fortnite
1030,2018-11-08,WindyGirkTV,403.0,5918309,179001.0,33003.0,Fortnite
1031,2018-11-22,ElChurches,782.0,5893419,0.0,0.0,Fortnite
1032,2018-11-11,Top5Gaming,684.0,5864793,123337.0,3988.0,Fortnite
1033,2018-11-26,TheGrefg,723.0,5838304,329656.0,7171.0,Fortnite
1034,2018-11-15,DanTDM,747.0,5735184,48978.0,8205.0,Fortnite
1035,2018-11-06,BanderitaX,839.0,5533195,320432.0,11983.0,Fortnite
1036,2018-11-04,𝗩𝗔𝗟𝗬𝗥𝗜𝗢,455.0,5393584,62374.0,1127.0,Fortnite
1037,2018-11-23,LT.LICKME,750.0,5281199,156669.0,23692.0,Fortnite
1038,2018-11-11,TheGrefg,930.0,4901127,206649.0,5707.0,Fortnite
1039,2018-11-17,Ampeterby7,362.0,4836645,107641.0,1786.0,Fortnite
1040,2018-11-20,What Would You Do?,359.0,4786066,77232.0,23542.0,Fortnite
1041,2018-11-26,ElNoot,717.0,4614114,129763.0,7548.0,Fortnite
1042,2018-11-04,SSundee,1242.0,4606290,143538.0,6078.0,Fortnite
1043,2018-11-14,Lachlan,997.0,4586529,76046.0,7861.0,Fortnite
1044,2018-11-27,Inoxtag,906.0,4441476,133188.0,6963.0,Fortnite
1045,2018-11-22,TheGrefg,1146.0,4422012,454410.0,18909.0,Fortnite
1046,2018-11-19,ItsFunneh,962.0,4399129,35976.0,3975.0,Fortnite
1047,2018-11-18,CBR,787.0,4340093,50780.0,5828.0,Fortnite
1048,2018-11-18,SSundee,1422.0,4236118,98361.0,4909.0,Fortnite
1049,2018-11-11,Antrax,682.0,4207081,258343.0,18479.0,Fortnite
1050,2018-11-15,Lachlan,1324.0,4194951,86532.0,8292.0,Fortnite
1051,2018-11-15,dave c,263.0,4058765,41425.0,3409.0,Fortnite
1052,2018-11-17,Antrax,653.0,3794488,188490.0,21661.0,Fortnite
1053,2018-11-29,PlayStationGrenade,777.0,3771205,48914.0,6462.0,Fortnite
1054,2018-11-15,luzugames,915.0,3753729,67337.0,2170.0,Fortnite
1055,2018-11-04,TheGrefg,1963.0,3695484,210028.0,6918.0,Fortnite
1056,2018-11-17,TBNRFrags,2127.0,3641356,45160.0,3688.0,Fortnite
1057,2018-11-30,TheSurvivorSpanish,845.0,3621144,59959.0,8910.0,Fortnite
1058,2018-11-14,TheGrefg,9520.0,3580683,130695.0,919.0,Fortnite
1059,2018-11-28,Fortnite Cinema,1671.0,3514242,27143.0,1172.0,Fortnite
1060,2018-11-02,SSundee,1255.0,3260776,78029.0,4108.0,Fortnite
1061,2018-11-23,Kay,1181.0,3249279,57333.0,2121.0,Fortnite
1062,2018-11-16,GoldenGlare,1139.0,3222285,51725.0,4784.0,Fortnite
1063,2018-11-17,Willyrex,1215.0,3209354,97354.0,1586.0,Fortnite
1064,2018-11-09,MoreSidemen,665.0,3208430,54071.0,783.0,Fortnite
1065,2018-11-21,Scuffed Highlights,44.0,3187490,99746.0,2518.0,Fortnite
1066,2018-11-04,Ninja,291.0,3088405,124316.0,11054.0,Fortnite
1067,2018-12-06,YouTube,493.0,228248239,3133627.0,2166230.0,Fortnite
1068,2018-12-13,Tfue,642.0,33234727,1126040.0,44893.0,Fortnite
1069,2018-12-17,Mr.TVCow,152.0,28072509,209925.0,4029.0,Fortnite
1070,2018-12-17,Red Arcade,2603.0,23174298,85957.0,1964.0,Fortnite
1071,2018-12-28,LK Scenes,640.0,23089950,168568.0,2483.0,Fortnite
1072,2018-12-14,Swift,691.0,18979513,195035.0,69032.0,Fortnite
1073,2018-12-08,FabvL,265.0,15811498,136314.0,7358.0,Fortnite
1074,2018-12-14,Jimmy Kimmel Live,173.0,14719502,274811.0,7665.365165876778,Fortnite
1075,2018-12-05,SSundee,1486.0,11923151,498618.0,10669.0,Fortnite
1076,2018-12-07,LazarBeam,692.0,11730541,199835.0,11762.0,Fortnite
1077,2018-12-03,LazarBeam,601.0,11542146,234711.0,23084.0,Fortnite
1078,2018-12-04,TheGrefg,1067.0,11118992,376721.0,5562.0,Fortnite
1079,2018-12-06,Fortnite,77.0,10975730,352623.0,27043.0,Fortnite
1080,2018-12-20,SSundee,1498.0,10337189,365292.0,7992.0,Fortnite
1081,2018-12-08,FV FAMILY,830.0,10242199,56561.0,172.0,Fortnite
1082,2018-12-16,SSundee,1500.0,9720683,297121.0,6966.0,Fortnite
1083,2018-12-25,Lachlan,684.0,9389083,131528.0,7607.0,Fortnite
1084,2018-12-11,SSundee,1489.0,9326125,230596.0,8562.0,Fortnite
1085,2018-12-11,Lachlan,1424.0,9197683,112118.0,9411.0,Fortnite
1086,2018-12-07,Ivangel Music,270.0,9084572,127349.0,4267.0,Fortnite
1087,2018-12-30,SSundee,1463.0,9091497,302224.0,8165.0,Fortnite
1088,2018-12-24,SSundee,1323.0,8708712,300739.0,11263.0,Fortnite
1089,2018-12-12,SSundee,1168.0,8694987,258139.0,8043.0,Fortnite
1090,2018-12-06,Lachlan,1434.0,8629144,115077.0,10046.0,Fortnite
1091,2018-12-26,Professor Live,502.0,8617195,163786.0,35650.0,Fortnite
1092,2018-12-30,Imperator FX,181.0,8530553,156088.0,13855.0,Fortnite
1093,2018-12-24,Lachlan,1083.0,8464458,138913.0,12349.0,Fortnite
1094,2018-12-04,TBNRFrags,1232.0,8457681,90697.0,7029.0,Fortnite
1095,2018-12-26,Cinema Of Gaming,260.0,8211382,208269.0,19107.0,Fortnite
1096,2018-12-27,Locandro,1050.0,8099278,69176.0,2119.0,Fortnite
1097,2018-12-14,Ninja Kidz TV,686.0,8126004,100921.0,7665.365165876778,Fortnite
1098,2018-12-02,TheGrefg,961.0,7969804,674006.0,16315.0,Fortnite
1099,2018-12-27,Lachlan,1131.0,7863981,110014.0,10017.0,Fortnite
1100,2018-12-01,TheGrefg,720.0,7178096,301446.0,7049.0,Fortnite
1101,2018-12-04,Lachlan,1641.0,7083898,121206.0,11797.0,Fortnite
1102,2018-12-20,Lachlan,1025.0,7067574,111280.0,10450.0,Fortnite
1103,2018-12-17,SSundee,1219.0,6969457,116990.0,8642.0,Fortnite
1104,2018-12-09,BanderitaX,980.0,6792032,292990.0,9292.0,Fortnite
1105,2018-12-23,BambielR4,193.0,6275403,81167.0,3485.0,Fortnite
1106,2018-12-09,Lachlan,1246.0,6192413,96636.0,7019.0,Fortnite
1107,2018-12-22,Antrax,843.0,6144679,248315.0,13938.0,Fortnite
1108,2018-12-11,Bobby Duke Arts,777.0,6120048,99895.0,27685.0,Fortnite
1109,2018-12-22,Lachlan,874.0,6100055,110133.0,14238.0,Fortnite
1110,2018-12-15,VanossGaming,869.0,6067904,131353.0,2246.0,Fortnite
1111,2018-12-06,DanTDM,1052.0,6047135,50438.0,7646.0,Fortnite
1112,2018-12-06,Fortnite,63.0,5911457,128936.0,11733.0,Fortnite
1113,2018-12-19,Good Mythical Morning,881.0,5810019,77665.0,14739.0,Fortnite
